,Unnamed: 0,z0,tout,s,i,t1,t2,sp0,m,rh
18,18,22.0688326095,2.65833333333,0.0,16811.1767935,22.0688326095,23.1693211125,20.15,0.977875311885,0.0
19,19,22.0679841468,2.56666666667,0.0,16811.1767935,22.0679841468,23.1664303848,20.15,0.977875311885,0.0
20,20,22.0672008776,2.475,0.0,16811.1767935,22.0672008776,23.1635399544,20.15,0.977875311885,0.0
21,21,22.066471587,2.38333333333,0.0,16811.1767935,22.066471587,23.1606662531,20.15,0.977875311885,0.0
22,22,22.0657760754,2.29166666667,0.0,16811.1767935,22.0657760754,23.1576107757,20.15,0.977875311885,0.0
23,23,22.0651244134,2.2,0.0,16811.1767935,22.0651244134,23.1545497196,20.15,0.977875311885,0.0
24,24,22.0449763321,2.10833333333,0.0,14530.370342,22.0449763321,23.1070599322,20.31,0.977875311885,0.0
25,25,22.0161403365,2.01666666667,0.0,14530.370342,22.0161403365,23.0944304814,20.31,0.977875311885,0.0
26,26,21.9905991776,1.925,0.0,14530.370342,21.9905991776,23.0753932692,20.31,0.977875311885,0.0
27,27,21.9720963369,1.83333333333,0.0,14530.370342,21.9720963369,23.0619858115,20.31,0.977875311885,0.0
28,28,21.9596735403,1.74166666667,0.0,14530.370342,21.9596735403,23.0517015021,20.31,0.977875311885,0.0
29,29,21.9511217643,1.65,0.0,14530.370342,21.9511217643,23.0427858024,20.31,0.977875311885,0.0
30,30,21.944745783,1.55833333333,0.0,14530.370342,21.944745783,23.0344425392,20.31,0.977875311885,0.0
31,31,21.9396029382,1.46666666667,0.0,14530.370342,21.9396029382,23.0265277673,20.31,0.977875311885,0.0
32,32,21.9352477305,1.375,0.0,14530.370342,21.9352477305,23.0187666564,20.31,0.977875311885,0.0
33,33,21.9314719843,1.28333333333,0.0,14530.370342,21.9314719843,23.0113623168,20.31,0.977875311885,0.0
34,34,21.9281479817,1.19166666667,0.0,14530.370342,21.9281479817,23.0042417398,20.31,0.977875311885,0.0
35,35,21.9251782051,1.1,0.0,14530.370342,21.9251782051,22.9973201401,20.31,0.977875311885,0.0
36,36,21.9225493546,1.1,0.0,14530.370342,21.9225493546,23.0010889443,20.39,0.977875311885,0.0
37,37,21.9199862388,1.1,0.0,14530.370342,21.9199862388,23.0024062915,20.39,0.977875311885,0.0
38,38,21.9176734609,1.1,0.0,14530.370342,21.9176734609,22.9973612669,20.39,0.977875311885,0.0
39,39,21.9154999024,1.1,0.0,14530.370342,21.9154999024,22.9930748716,20.39,0.977875311885,0.0
40,40,21.9134422289,1.1,0.0,14530.370342,21.9134422289,22.9888305373,20.39,0.977875311885,0.0
41,41,21.9114809881,1.1,0.0,14530.370342,21.9114809881,22.9845710933,20.39,0.977875311885,0.0
42,42,21.9096021695,1.1,0.0,14530.370342,21.9096021695,22.9804552592,20.39,0.977875311885,0.0
43,43,21.9077985719,1.1,0.0,14530.370342,21.9077985719,22.9765485079,20.39,0.977875311885,0.0
44,44,21.9060543492,1.1,0.0,14530.370342,21.9060543492,22.9726658993,20.39,0.977875311885,0.0
45,45,21.9043643282,1.1,0.0,14530.370342,21.9043643282,22.9689080221,20.39,0.977875311885,0.0
46,46,21.9027281938,1.1,0.0,14530.370342,21.9027281938,22.9652022025,20.39,0.977875311885,0.0
47,47,21.9011340839,1.1,0.0,14530.370342,21.9011340839,22.9616064385,20.39,0.977875311885,0.0
48,48,21.8996331852,1.15,0.0,14530.370342,21.8996331852,22.964872625,20.45,0.977875311885,0.0
49,49,21.8980590348,1.2,0.0,14530.370342,21.8980590348,22.9661228654,20.45,0.977875311885,0.0
50,50,21.8965742297,1.25,0.0,14530.370342,21.8965742297,22.962009666,20.45,0.977875311885,0.0
51,51,21.8951246314,1.3,0.0,14530.370342,21.8951246314,22.9583770241,20.45,0.977875311885,0.0
52,52,21.8936992861,1.35,0.0,14530.370342,21.8936992861,22.9546285151,20.45,0.977875311885,0.0
53,53,21.892298966,1.4,0.0,14530.370342,21.892298966,22.950797185,20.45,0.977875311885,0.0
54,54,21.8909240924,1.45,0.0,14530.370342,21.8909240924,22.947030667,20.45,0.977875311885,0.0
55,55,21.8895690011,1.5,0.0,14530.370342,21.8895690011,22.9432464445,20.45,0.977875311885,0.0
56,56,21.8882309784,1.55,0.0,14530.370342,21.8882309784,22.939544914,20.45,0.977875311885,0.0
57,57,21.8869133136,1.6,0.0,14530.370342,21.8869133136,22.9358608575,20.45,0.977875311885,0.0
58,58,21.8856123607,1.65,0.0,14530.370342,21.8856123607,22.9323784722,20.45,0.977875311885,0.0
59,59,21.8843288146,1.7,0.0,14530.370342,21.8843288146,22.9288053889,20.45,0.977875311885,0.0
60,60,21.8829974876,1.7,0.0,14530.370342,21.8829974876,22.919162959,20.39,0.977875311885,0.0
61,61,21.8817948788,1.7,0.0,14530.370342,21.8817948788,22.9114106154,20.39,0.977875311885,0.0
62,62,21.8805451505,1.7,0.0,14530.370342,21.8805451505,22.909617432,20.39,0.977875311885,0.0
63,63,21.8793116197,1.7,0.0,14530.370342,21.8793116197,22.9075016547,20.39,0.977875311885,0.0
64,64,21.8780906995,1.7,0.0,14530.370342,21.8780906995,22.9055065068,20.39,0.977875311885,0.0
65,65,21.8768786961,1.7,0.0,14530.370342,21.8768786961,22.9037213951,20.39,0.977875311885,0.0
66,66,21.8756779474,1.7,0.0,14530.370342,21.8756779474,22.9020384365,20.39,0.977875311885,0.0
67,67,21.874485469,1.7,0.0,14530.370342,21.874485469,22.9003704547,20.39,0.977875311885,0.0
68,68,21.8733032871,1.7,0.0,14530.370342,21.8733032871,22.8988489052,20.39,0.977875311885,0.0
69,69,21.8721283622,1.7,0.0,14530.370342,21.8721283622,22.8973602394,20.39,0.977875311885,0.0
70,70,21.8709628897,1.7,0.0,14530.370342,21.8709628897,22.8958663669,20.39,0.977875311885,0.0
71,71,21.8698039722,1.7,0.0,14530.370342,21.8698039722,22.8943493928,20.39,0.977875311885,0.0
72,72,21.8884538822,1.74166666667,0.0,16811.1767935,21.8884538822,22.9971860716,20.5,0.977875311885,0.0
73,73,21.9150895422,1.78333333333,0.0,16811.1767935,21.9150895422,23.027384749,20.5,0.977875311885,0.0
74,74,21.9386957574,1.825,0.0,16811.1767935,21.9386957574,23.0414661511,20.5,0.977875311885,0.0
75,75,21.9554873326,1.86666666667,0.0,16811.1767935,21.9554873326,23.0502922065,20.5,0.977875311885,0.0
76,76,21.9664351028,1.90833333333,0.0,16811.1767935,21.9664351028,23.0551916203,20.5,0.977875311885,0.0
77,77,21.9736418661,1.95,0.0,16811.1767935,21.9736418661,23.0582111798,20.5,0.977875311885,0.0
78,78,21.9787160068,1.99166666667,0.0,16811.1767935,21.9787160068,23.0603155176,20.5,0.977875311885,0.0
79,79,21.9825484677,2.03333333333,0.0,16811.1767935,21.9825484677,23.0620723484,20.5,0.977875311885,0.0
80,80,21.9855535939,2.075,0.0,16811.1767935,21.9855535939,23.0634766569,20.5,0.977875311885,0.0
81,81,21.987945738,2.11666666667,0.0,16811.1767935,21.987945738,23.0644057868,20.5,0.977875311885,0.0
82,82,21.9898578504,2.15833333333,0.0,16811.1767935,21.9898578504,23.0650578523,20.5,0.977875311885,0.0
83,83,21.9914046102,2.2,0.0,16811.1767935,21.9914046102,23.0655074604,20.5,0.977875311885,0.0
84,84,22.009827722,2.2,0.0,19091.9832451,22.009827722,23.2471996838,21.0,0.977875311885,0.0
85,85,22.0376557577,2.2,0.0,19091.9832451,22.0376557577,23.3097391439,21.0,0.977875311885,0.0
86,86,22.0639897442,2.2,0.0,19091.9832451,22.0639897442,23.3139909592,21.0,0.977875311885,0.0
87,87,22.0842062363,2.2,0.0,19091.9832451,22.0842062363,23.3287651996,21.0,0.977875311885,0.0
88,88,22.0985116044,2.2,0.0,19091.9832451,22.0985116044,23.33774912,21.0,0.977875311885,0.0
89,89,22.1086872566,2.2,0.0,19091.9832451,22.1086872566,23.344098228,21.0,0.977875311885,0.0
90,90,22.1162892447,2.2,94.25,19091.9832451,22.1162892447,23.3594731401,21.0,0.977875311885,0.0
91,91,22.1223034291,2.2,133.5,19091.9832451,22.1223034291,23.3820894441,21.0,0.977875311885,0.0
92,92,22.1272552962,2.2,172.75,19091.9832451,22.1272552962,23.4076396248,21.0,0.977875311885,0.0
93,93,22.1314061047,2.2,212.0,19091.9832451,22.1314061047,23.4342541076,21.0,0.977875311885,0.0
94,94,22.1349317117,2.2,251.25,19091.9832451,22.1349317117,23.4624747824,21.0,0.977875311885,0.0
95,95,22.1379676217,2.2,290.5,19091.9832451,22.1379676217,23.4931938942,21.0,0.977875311885,0.0
96,96,22.1108480763,2.2,329.75,16535.9891506,22.1108480763,23.3412005669,20.5,0.977875311885,0.0
97,97,22.0723989597,2.2,369.0,16535.9891506,22.0723989597,23.2407009164,20.5,0.977875311885,0.0
98,98,22.0385619582,2.2,408.25,16535.9891506,22.0385619582,23.2222821254,20.5,0.977875311885,0.0
99,99,22.0150857006,2.2,447.5,16535.9891506,22.0150857006,23.2294611084,20.5,0.977875311885,0.0
100,100,22.0006501936,2.2,486.75,16535.9891506,22.0006501936,23.2552837688,20.5,0.977875311885,0.0
101,101,21.9919988432,2.2,526.0,16535.9891506,21.9919988432,23.288313398,20.5,0.977875311885,0.0
102,102,21.9865500205,2.2,533.25,16535.9891506,21.9865500205,23.3206024675,20.5,0.977875311885,0.0
103,103,21.9828515449,2.2,540.5,16535.9891506,21.9828515449,23.3499762792,20.5,0.977875311885,0.0
104,104,21.9802185758,2.2,547.75,16535.9891506,21.9802185758,23.3782177872,20.5,0.977875311885,0.0
105,105,21.9783269552,2.2,555.0,16535.9891506,21.9783269552,23.4062023128,20.5,0.977875311885,0.0
106,106,21.976984906,2.2,562.25,16535.9891506,21.976984906,23.433991221,20.5,0.977875311885,0.0
107,107,21.9760498279,2.2,569.5,16535.9891506,21.9760498279,23.461515667,20.5,0.977875311885,0.0
108,108,21.9557884796,2.2,576.75,14255.182699,21.9557884796,23.4237407707,20.49,0.977875311885,0.0
109,109,21.9275361767,2.2,584.0,14255.182699,21.9275361767,23.4313807949,20.49,0.977875311885,0.0
110,110,21.902649606,2.2,591.25,14255.182699,21.902649606,23.4457458533,20.49,0.977875311885,0.0
111,111,21.8848294928,2.2,598.5,14255.182699,21.8848294928,23.4650229001,20.49,0.977875311885,0.0
112,112,21.8730278174,2.2,605.75,14255.182699,21.8730278174,23.4872128218,20.49,0.977875311885,0.0
113,113,21.8650366606,2.2,613.0,14255.182699,21.8650366606,23.5105708498,20.49,0.977875311885,0.0
114,114,21.8591732642,2.2,633.666666667,14255.182699,21.8591732642,23.5368825878,20.49,0.977875311885,0.0
115,115,21.8545244568,2.2,654.333333333,14255.182699,21.8545244568,23.5671190917,20.49,0.977875311885,0.0
116,116,21.8506714492,2.2,675.0,14255.182699,21.8506714492,23.6006747794,20.49,0.977875311885,0.0
117,117,21.8474148008,2.2,695.666666667,14255.182699,21.8474148008,23.6365754836,20.49,0.977875311885,0.0
118,118,21.8446290244,2.2,716.333333333,14255.182699,21.8446290244,23.6732676365,20.49,0.977875311885,0.0
119,119,21.8422151319,2.2,737.0,14255.182699,21.8422151319,23.7111183799,20.49,0.977875311885,0.0
120,120,21.8400009546,2.25,757.666666667,14255.182699,21.8400009546,23.7510276591,20.49,0.977875311885,0.0
121,121,21.8380569654,2.3,778.333333333,14255.182699,21.8380569654,23.7936625037,20.49,0.977875311885,0.0
122,122,21.8364302062,2.35,799.0,14255.182699,21.8364302062,23.8337999514,20.49,0.977875311885,0.0
123,123,21.8349532649,2.4,819.666666667,14255.182699,21.8349532649,23.8640617998,20.49,0.977875311885,0.0
124,124,21.8335714401,2.45,840.333333333,14255.182699,21.8335714401,23.8926231744,20.49,0.977875311885,0.0
125,125,21.8322845926,2.5,861.0,14255.182699,21.8322845926,23.9219907066,20.49,0.977875311885,0.0
126,126,21.8310773452,2.55,862.583333333,14255.182699,21.8310773452,23.9484502221,20.49,0.977875311885,0.0
127,127,21.8299397183,2.6,864.166666667,14255.182699,21.8299397183,23.972455726,20.49,0.977875311885,0.0
128,128,21.8288616325,2.65,865.75,14255.182699,21.8288616325,23.9945063398,20.49,0.977875311885,0.0
129,129,21.8278674417,2.7,867.333333333,14255.182699,21.8278674417,24.0152380576,20.49,0.977875311885,0.0
130,130,21.8269280087,2.75,868.916666667,14255.182699,21.8269280087,24.0349645006,20.49,0.977875311885,0.0
131,131,21.8260523635,2.8,870.5,14255.182699,21.8260523635,24.054000307,20.49,0.977875311885,0.0
132,132,21.7954748293,2.84166666667,872.083333333,11699.1886045,21.7954748293,24.001280506,20.43,0.977875311885,0.0
133,133,21.7548547587,2.88333333333,873.666666667,11699.1886045,21.7548547587,23.9560571663,20.43,0.977875311885,0.0
134,134,21.7201574886,2.925,875.25,11699.1886045,21.7201574886,23.9313904306,20.43,0.977875311885,0.0
135,135,21.6963298931,2.96666666667,876.833333333,11699.1886045,21.6963298931,23.923195145,20.43,0.977875311885,0.0
136,136,21.681232523,3.00833333333,878.416666667,11699.1886045,21.681232523,23.9253654921,20.43,0.977875311885,0.0
137,137,21.6713896766,3.05,880.0,11699.1886045,21.6713896766,23.9318291678,20.43,0.977875311885,0.0
138,138,21.664323526,3.09166666667,883.75,11699.1886045,21.664323526,23.939700836,20.43,0.977875311885,0.0
139,139,21.6587712239,3.13333333333,887.5,11699.1886045,21.6587712239,23.9480345079,20.43,0.977875311885,0.0
140,140,21.6541822223,3.175,891.25,11699.1886045,21.6541822223,23.9566846049,20.43,0.977875311885,0.0
141,141,21.6503177524,3.21666666667,895.0,11699.1886045,21.6503177524,23.9656473307,20.43,0.977875311885,0.0
142,142,21.647014521,3.25833333333,898.75,11699.1886045,21.647014521,23.9748043592,20.43,0.977875311885,0.0
143,143,21.6441471199,3.3,902.5,11699.1886045,21.6441471199,23.9840628253,20.43,0.977875311885,0.0
144,144,21.6130315844,3.39166666667,906.25,11699.1886045,21.6130315844,23.7324043281,19.94,0.977875311885,0.0
145,145,21.6015056256,3.48333333333,910.0,11699.1886045,21.6015056256,23.7091436483,19.94,0.977875311885,0.0
146,146,21.6064141373,3.575,913.75,11699.1886045,21.6064141373,23.7390421809,19.94,0.977875311885,0.0
147,147,21.6145586618,3.66666666667,917.5,11699.1886045,21.6145586618,23.7581046232,19.94,0.977875311885,0.0
148,148,21.6205250121,3.75833333333,921.25,11699.1886045,21.6205250121,23.7739109377,19.94,0.977875311885,0.0
149,149,21.6234607096,3.85,925.0,11699.1886045,21.6234607096,23.7845425642,19.94,0.977875311885,0.0
150,150,21.6243154835,3.94166666667,920.416666667,11699.1886045,21.6243154835,23.7918148033,19.94,0.977875311885,0.0
151,151,21.6241352482,4.03333333333,915.833333333,11699.1886045,21.6241352482,23.7973973834,19.94,0.977875311885,0.0
152,152,21.6235315726,4.125,911.25,11699.1886045,21.6235315726,23.8020626266,19.94,0.977875311885,0.0
153,153,21.6227531506,4.21666666667,906.666666667,11699.1886045,21.6227531506,23.8060697465,19.94,0.977875311885,0.0
154,154,21.621875995,4.30833333333,902.083333333,11699.1886045,21.621875995,23.8094996117,19.94,0.977875311885,0.0
155,155,21.6209256546,4.4,897.5,11699.1886045,21.6209256546,23.8123983868,19.94,0.977875311885,0.0
156,156,21.5850295394,4.45,892.916666667,8140.38510575,21.5850295394,23.8043294192,20.02,0.977875311885,0.0
157,157,21.5358506326,4.5,888.333333333,8140.38510575,21.5358506326,23.777033116,20.02,0.977875311885,0.0
158,158,21.4935069509,4.55,883.75,8140.38510575,21.4935069509,23.748764413,20.02,0.977875311885,0.0
159,159,21.4643896318,4.6,879.166666667,8140.38510575,21.4643896318,23.7322540489,20.02,0.977875311885,0.0
160,160,21.445949282,4.65,874.583333333,8140.38510575,21.445949282,23.7221545398,20.02,0.977875311885,0.0
161,161,21.433757125,4.7,870.0,8140.38510575,21.433757125,23.7147189481,20.02,0.977875311885,0.0
162,162,21.4246806179,4.75,865.75,8140.38510575,21.4246806179,23.7079428403,20.02,0.977875311885,0.0
163,163,21.4171868257,4.8,861.5,8140.38510575,21.4171868257,23.7012468437,20.02,0.977875311885,0.0
164,164,21.4106831317,4.85,857.25,8140.38510575,21.4106831317,23.6946069361,20.02,0.977875311885,0.0
165,165,21.40493873,4.9,853.0,8140.38510575,21.40493873,23.6880498888,20.02,0.977875311885,0.0
166,166,21.3998091808,4.95,848.75,8140.38510575,21.3998091808,23.6815326939,20.02,0.977875311885,0.0
167,167,21.3951662177,5.0,844.5,8140.38510575,21.3951662177,23.6749782406,20.02,0.977875311885,0.0
168,168,21.35398127,5.0,840.25,8140.38510575,21.35398127,23.3998479863,19.53,0.977875311885,0.0
169,169,21.3394565396,5.0,836.0,8140.38510575,21.3394565396,23.3668155456,19.53,0.977875311885,0.0
170,170,21.3458922255,5.0,831.75,8140.38510575,21.3458922255,23.3834408088,19.53,0.977875311885,0.0
171,171,21.3562157617,5.0,827.5,8140.38510575,21.3562157617,23.3922656199,19.53,0.977875311885,0.0
172,172,21.3627296338,5.0,823.25,8140.38510575,21.3627296338,23.3958817874,19.53,0.977875311885,0.0
173,173,21.3647536002,5.0,819.0,8140.38510575,21.3647536002,23.3933266222,19.53,0.977875311885,0.0
174,174,21.3640370464,5.0,806.583333333,8140.38510575,21.3640370464,23.3869437194,19.53,0.977875311885,0.0
175,175,21.362178128,5.0,794.166666667,8140.38510575,21.362178128,23.3787500058,19.53,0.977875311885,0.0
176,176,21.3599865537,5.0,781.75,8140.38510575,21.3599865537,23.3696242779,19.53,0.977875311885,0.0
177,177,21.3577178598,5.0,769.333333333,8140.38510575,21.3577178598,23.3598086071,19.53,0.977875311885,0.0
178,178,21.355406846,5.0,756.916666667,8140.38510575,21.355406846,23.3493491878,19.53,0.977875311885,0.0
179,179,21.3530502365,5.0,744.5,8140.38510575,21.3530502365,23.3382783345,19.53,0.977875311885,0.0
180,180,21.352189386,4.95,732.083333333,8140.38510575,21.352189386,23.4837153956,20.01,0.977875311885,0.0
181,181,21.3495018288,4.9,719.666666667,8140.38510575,21.3495018288,23.5339060648,20.01,0.977875311885,0.0
182,182,21.3463955811,4.85,707.25,8140.38510575,21.3463955811,23.5112985294,20.01,0.977875311885,0.0
183,183,21.343610912,4.8,694.833333333,8140.38510575,21.343610912,23.4926690582,20.01,0.977875311885,0.0
184,184,21.3411295109,4.75,682.416666667,8140.38510575,21.3411295109,23.4785610064,20.01,0.977875311885,0.0
185,185,21.3388059207,4.7,670.0,8140.38510575,21.3388059207,23.4626390632,20.01,0.977875311885,0.0
186,186,21.3365122665,4.65,636.666666667,8140.38510575,21.3365122665,23.4429379362,20.01,0.977875311885,0.0
187,187,21.3342070955,4.6,603.333333333,8140.38510575,21.3342070955,23.418998192,20.01,0.977875311885,0.0
188,188,21.3319415437,4.55,570.0,8140.38510575,21.3319415437,23.3908090763,20.01,0.977875311885,0.0
189,189,21.3297250903,4.5,536.666666667,8140.38510575,21.3297250903,23.3562159717,20.01,0.977875311885,0.0
190,190,21.3275253464,4.45,503.333333333,8140.38510575,21.3275253464,23.3154744742,20.01,0.977875311885,0.0
191,191,21.3253259531,4.4,470.0,8140.38510575,21.3253259531,23.2718497262,20.01,0.977875311885,0.0
192,192,21.338140235,4.26666666667,436.666666667,9418.38215299,21.338140235,23.2500483026,19.86,0.977875311885,0.0
193,193,21.3557855274,4.13333333333,403.333333333,9418.38215299,21.3557855274,23.2421575832,19.86,0.977875311885,0.0
194,194,21.3695213281,4.0,370.0,9418.38215299,21.3695213281,23.2278829748,19.86,0.977875311885,0.0
195,195,21.3776894276,3.86666666667,336.666666667,9418.38215299,21.3776894276,23.1990628782,19.86,0.977875311885,0.0
196,196,21.3817237377,3.73333333333,303.333333333,9418.38215299,21.3817237377,23.1614150108,19.86,0.977875311885,0.0
197,197,21.3834312392,3.6,270.0,9418.38215299,21.3834312392,23.1192505011,19.86,0.977875311885,0.0
198,198,21.384005537,3.46666666667,247.5,9418.38215299,21.384005537,23.0756173722,19.86,0.977875311885,0.0
199,199,21.3840072429,3.33333333333,225.0,9418.38215299,21.3840072429,23.0318820853,19.86,0.977875311885,0.0
200,200,21.3836496448,3.2,202.5,9418.38215299,21.3836496448,22.9877495153,19.86,0.977875311885,0.0
201,201,21.3832579573,3.06666666667,0.0,9418.38215299,21.3832579573,22.9463958551,19.86,0.977875311885,0.0
202,202,21.3823173844,2.93333333333,0.0,9418.38215299,21.3823173844,22.8638888976,19.86,0.977875311885,0.0
203,203,21.3812524196,2.8,0.0,9418.38215299,21.3812524196,22.8040638137,19.86,0.977875311885,0.0
204,204,21.3954593635,2.75,0.0,10696.3792002,21.3954593635,22.8215044161,20.06,0.977875311885,0.0
205,205,21.4134217801,2.7,0.0,10696.3792002,21.4134217801,22.8442081009,20.06,0.977875311885,0.0
206,206,21.428553802,2.65,0.0,10696.3792002,21.428553802,22.8434306786,20.06,0.977875311885,0.0
207,207,21.4382960273,2.6,0.0,10696.3792002,21.4382960273,22.8292770812,20.06,0.977875311885,0.0
208,208,21.4438599178,2.55,0.0,10696.3792002,21.4438599178,22.8089241381,20.06,0.977875311885,0.0
209,209,21.4469428572,2.5,0.0,10696.3792002,21.4469428572,22.7873937332,20.06,0.977875311885,0.0
210,210,21.4487032813,2.45,0.0,10696.3792002,21.4487032813,22.7669791979,20.06,0.977875311885,0.0
211,211,21.4497224339,2.4,0.0,10696.3792002,21.4497224339,22.7477983467,20.06,0.977875311885,0.0
212,212,21.4502616787,2.35,0.0,10696.3792002,21.4502616787,22.7295527038,20.06,0.977875311885,0.0
213,213,21.4504441414,2.3,0.0,10696.3792002,21.4504441414,22.7120364431,20.06,0.977875311885,0.0
214,214,21.4503409886,2.25,0.0,10696.3792002,21.4503409886,22.6951786535,20.06,0.977875311885,0.0
215,215,21.4500208579,2.2,0.0,10696.3792002,21.4500208579,22.6790189447,20.06,0.977875311885,0.0
216,216,21.5040560359,2.10833333333,0.0,17538.7985549,21.5040560359,22.8099518337,19.62,0.977875311885,0.0
217,217,21.584313731,2.01666666667,0.0,17538.7985549,21.584313731,22.8235418236,19.62,0.977875311885,0.0
218,218,21.6587402811,1.925,0.0,17538.7985549,21.6587402811,22.8536359741,19.62,0.977875311885,0.0
219,219,21.7133804737,1.83333333333,0.0,17538.7985549,21.7133804737,22.8647148916,19.62,0.977875311885,0.0
220,220,21.7503114365,1.74166666667,0.0,17538.7985549,21.7503114365,22.870354604,19.62,0.977875311885,0.0
221,221,21.7756077114,1.65,0.0,17538.7985549,21.7756077114,22.8733839293,19.62,0.977875311885,0.0
222,222,21.7941633754,1.55833333333,0.0,17538.7985549,21.7941633754,22.8756209904,19.62,0.977875311885,0.0
223,223,21.8087526131,1.46666666667,0.0,17538.7985549,21.8087526131,22.8773106989,19.62,0.977875311885,0.0
224,224,21.8207160012,1.375,0.0,17538.7985549,21.8207160012,22.8783685032,19.62,0.977875311885,0.0
225,225,21.8307255825,1.28333333333,0.0,17538.7985549,21.8307255825,22.878795325,19.62,0.977875311885,0.0
226,226,21.8392087262,1.19166666667,0.0,17538.7985549,21.8392087262,22.8786876159,19.62,0.977875311885,0.0
227,227,21.846497084,1.1,0.0,17538.7985549,21.846497084,22.8781585021,19.62,0.977875311885,0.0
228,228,21.9221159006,1.1,0.0,24656.4055525,21.9221159006,23.0739360898,19.86,0.977875311885,0.0
229,229,22.0231753019,1.1,0.0,24656.4055525,22.0231753019,23.1997739562,19.86,0.977875311885,0.0
230,230,22.1146866548,1.1,0.0,24656.4055525,22.1146866548,23.284564761,19.86,0.977875311885,0.0
231,231,22.1848454973,1.1,0.0,24656.4055525,22.1848454973,23.3296514619,19.86,0.977875311885,0.0
232,232,22.2343304027,1.1,0.0,24656.4055525,22.2343304027,23.352911831,19.86,0.977875311885,0.0
233,233,22.2688521506,1.1,0.0,24656.4055525,22.2688521506,23.3670953309,19.86,0.977875311885,0.0
234,234,22.293996171,1.1,0.0,24656.4055525,22.293996171,23.3783405551,19.86,0.977875311885,0.0
235,235,22.3134866887,1.1,0.0,24656.4055525,22.3134866887,23.388127553,19.86,0.977875311885,0.0
236,236,22.3293994302,1.1,0.0,24656.4055525,22.3293994302,23.3965047323,19.86,0.977875311885,0.0
237,237,22.3428413062,1.1,0.0,24656.4055525,22.3428413062,23.4034981302,19.86,0.977875311885,0.0
238,238,22.3544625807,1.1,0.0,24656.4055525,22.3544625807,23.4093319072,19.86,0.977875311885,0.0
239,239,22.3647014349,1.1,0.0,24656.4055525,22.3647014349,23.4142644023,19.86,0.977875311885,0.0
240,240,22.3854002701,0.958333333333,0.0,26937.212004,22.3854002701,23.5785651937,20.31,0.977875311885,0.0
241,241,22.4179905906,0.816666666667,0.0,26937.212004,22.4179905906,23.6393116873,20.31,0.977875311885,0.0
242,242,22.4504635221,0.675,0.0,26937.212004,22.4504635221,23.657833207,20.31,0.977875311885,0.0
243,243,22.4783123413,0.533333333333,0.0,26937.212004,22.4783123413,23.6778939934,20.31,0.977875311885,0.0
244,244,22.499178095,0.391666666667,0.0,26937.212004,22.499178095,23.6883352456,20.31,0.977875311885,0.0
245,245,22.5149107415,0.25,0.0,26937.212004,22.5149107415,23.6966886904,20.31,0.977875311885,0.0
246,246,22.5275358718,0.108333333333,0.0,26937.212004,22.5275358718,23.7028501917,20.31,0.977875311885,0.0
247,247,22.5383923005,-0.0333333333333,0.0,26937.212004,22.5383923005,23.7080230071,20.31,0.977875311885,0.0
248,248,22.5477846135,-0.175,0.0,26937.212004,22.5477846135,23.7113752405,20.31,0.977875311885,0.0
249,249,22.5557789348,-0.316666666667,0.0,26937.212004,22.5557789348,23.7130801595,20.31,0.977875311885,0.0
